ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
11744,International visit to China between 05 January 2025 and 10 January 2025,,2025-02-12,2025-02-12,,Visits outside the UK,5185,Alan Gemmell,China,Beijing,"To lead a Great Britain China Centre delegation to Beijing. (The Great Britain China Centre is an executive non-departmental body of the Foreign, Commonwealth and Development Office.)",2025-01-05,2025-01-10,,Great Britain China Centre,False,"Kings Buildings, Smith Square, London SW1P 3HQ",In kind,"Flights: £2641
Visa: £310
Transport: £106
Accommodation and meals: £830",3887,True,https://interests-api.parliament.uk/api/v1/Interests/11744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11788,International visit to Jordan between 17 January 2025 and 21 January 2025,,2025-02-11,2025-02-11,,Visits outside the UK,415,Fabian Hamilton,Jordan,Amman,"Delegation to Amman, Jordan, to meet King Abdullah II of Jordan, Speakers of both Houses of Parliament, Foreign Minister and Chair and members of the Foreign Affairs Committee. Visit to border with Syria.",2025-01-17,2025-01-21,,Embassy of Jordan in London,False,"6 Upper Phillimore Gardens, London W8 7HA",In kind,"Flights (£850), accommodation (£800) and meals (£200)",1850,False,https://interests-api.parliament.uk/api/v1/Interests/11788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11780,International visit to China between 05 January 2025 and 10 January 2025,,2025-02-08,2025-02-10,,Visits outside the UK,5067,Tony Vaughan,China,Beijing,To participate in a high level political dialogue with Chinese officials and acedemics on the UK-China bilateral relationship and on UK-China co-operation on global Artificial Intelligence regulation.,2025-01-05,2025-01-10,All Parliamentary China Group (which I Chair),Great Britain China Centre,False,"King's Building, 16 Smith Square, London SW1P 3HQ",In kind,"Flights (£2641), visa (£310), transport (£106), accommodation and meals (£830)",3887,False,https://interests-api.parliament.uk/api/v1/Interests/11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11782,International visit to United States between 27 January 2025 and 29 January 2025,,2025-02-09,2025-02-10,,Visits outside the UK,4475,Suella Braverman,United States,"Washington, DC",To deliver the annual Margaret Thatcher Freedom Lecture,2025-01-27,2025-01-29,,The Heritage Foundation,False,"214 Massachusetts Avenue, NE Washington, DC 20002 USA",In kind,"Return flights (£8815.90), 1 night's accommodation (£241.81) and airport transfers (£301)",9358.71,True,https://interests-api.parliament.uk/api/v1/Interests/11782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761,International visit to Netherlands between 31 January 2025 and 02 February 2025,,2025-02-07,2025-02-07,,Visits outside the UK,185,Jeremy Corbyn,Netherlands,The Hague,The Inauguration of The Hague Group,2025-01-31,2025-02-02,,Progressive International (Services) Ltd,False,"71-75 Shelton St, London WC2 9JQ",In kind,"Travel (Train) Eur 171.78 + Eur 147.90 = Eur 319.68
Accommodation:  157.20 + Eur 177.24 = Eur 324.63 
(TOTAL SPEND = Euros 644.31)",589.96,True,https://interests-api.parliament.uk/api/v1/Interests/11761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11757,International visit to United States between 26 January 2025 and 01 February 2025,,2025-02-04,2025-02-05,,Visits outside the UK,4823,John Finucane,United States,,To brief the Irish diaspora in America,2025-01-26,2025-02-01,,Friends of Sinn Féin USA,False,"1212 Avenue of the Americas, 5th Floor, New York, NY 10036.",In kind,"Flights (£1887.51), accommodation (£622.46) stipend (£161.05)",2671.02,True,https://interests-api.parliament.uk/api/v1/Interests/11757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11747,International visit to Colombia between 21 October 2024 and 28 October 2024,,2025-02-03,2025-02-03,,Visits outside the UK,5078,Pippa Heylings,Colombia,Cali,"Cross-Party MP Delegation to the United Nations Conference on Biodiversity COP16 in Cali, Colombia",2024-10-21,2024-10-28,International Conservation,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London 
WC2H 9JQ",In kind,"Flights (£1225)
Accommodation (£515)",1740,True,https://interests-api.parliament.uk/api/v1/Interests/11747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11753,International visit to Netherlands between 31 January 2025 and 01 February 2025,,2025-02-03,2025-02-03,,Visits outside the UK,4786,Zarah Sultana,Netherlands,The Hague,The inauguration of The Hague Group,2025-01-31,2025-02-01,,Progressive International,False,"71-75 Shelton Street, London, WC2H 9JQ",In kind,Flights £254.69 and accommodation £117.89,372.58,True,https://interests-api.parliament.uk/api/v1/Interests/11753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11748,International visit to Azerbaijan between 17 November 2024 and 22 November 2024,,2025-02-03,2025-02-03,,Visits outside the UK,5078,Pippa Heylings,Azerbaijan,Baku,Liberal Democrat Spokesperson for Energy Security and Net Zero as member of cross-party MP delegation to United Nations Conference on Climate Change COP29 in Baku,2024-11-17,2024-11-22,,Adam Management Holdings,False,"One Canada Square Canary Wharf,
London 
E14 5AA",In kind,"Flights (£1800)
Accommodation (£800)",2600,True,https://interests-api.parliament.uk/api/v1/Interests/11748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11715,International visit to Switzerland between 31 December 2024 and 07 January 2025,,2025-01-27,2025-01-27,,Visits outside the UK,5203,Alison Griffiths,Switzerland,Davos,"Participation in the 69th Annual British-Swiss Parliamentary ski week with the APPG for Switzerland, including political meetings with Swiss Parliamentarians and diplomats.",2024-12-31,2025-01-07,Switzerland,Skigruppe der Bundesversammlung,True,,In kind,"For my husband and I, ski pass (one person), ski guides, formal dinner and receptions (value approximate)",1045,False,https://interests-api.parliament.uk/api/v1/Interests/11715,Davos Klosters Bergbahnen AG,False,"Brämabühlstrasse 11, CH- 7270 Davos Platz",In kind,"For my husband and I, ski pass (one person), value £373. I paid all other costs",1418,False,,,,,,,,,,,,,,,,,,,,,,,,,
11683,International visit to Switzerland between 01 January 2025 and 07 January 2025,,2025-01-23,2025-01-24,,Visits outside the UK,4739,Jerome Mayhew,Switzerland,,"69th Annual British-Swiss Parliamentary ski week with the APPG for Switzerland, including political meetings with Swiss Parliamentarians and the British and Swizz Ambassadors.",2025-01-01,2025-01-07,APPG for Switzerland,"Skigruppe der Bundesversammlung, c/o Daniela Schneeberger",True,,In kind,Ski guiding,894.9,True,https://interests-api.parliament.uk/api/v1/Interests/11683,Landschaft Davos,False,"Rathaus, Berglilstutz1, CH - 7270 Davos Platz",In kind,Ski passes,1206.33,True,British Embassy Berne,False,"Thunstrasse 50, CH - 3005 Bern",In kind,Formal Dinner and receptions,670.28,False,,,,,,,,,,,,,,,,,,
11686,International visit to Switzerland between 01 January 2025 and 05 January 2025,,2025-01-23,2025-01-23,,Visits outside the UK,4874,Andrew Griffith,Switzerland,,Participation in 69th Annual British-Swiss Parliamentary ski week.,2025-01-01,2025-01-05,,Landschaft Davos,False,"Landschaft Davos, Rathaus, Berglilstutz1, CH – 7270 Davos Platz",In kind,"For two people, discounted ski-passes and guiding",973,False,https://interests-api.parliament.uk/api/v1/Interests/11686,Skigruppe der Bundesversammlung,True,,In kind,"For two people, hospitality (I paid all other costs)",324,False,,,,,,,,,,,,,,,,,,,,,,,,,
11591,International visit to Qatar between 26 November 2024 and 28 November 2024,,2025-01-22,2025-01-22,,Visits outside the UK,4651,Dan Carden,Qatar,,"To participate in the Youth Initiative Closing Plenary Forum, November 27-28, 2024",2024-11-26,2024-11-28,,UNOCT Programme Office on Parliamentary Engagement in Preventing and Countering Terrorism,False,"United Nations Office of Counter-Terrorism, UN House Doha, Qatar",In kind,"Subsistence to participate in Youth Initiative Closing Plenary Forum, November 27-28, 2024",659.69,True,https://interests-api.parliament.uk/api/v1/Interests/11591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674,International visit to Turkey between 23 December 2024 and 27 December 2024,,2025-01-20,2025-01-20,,Visits outside the UK,4747,Tahir Ali,Turkey,Istanbul,"As Chair of APPG Turkey to enhance understanding of Turkish culture and history, as well as to foster strong bilateral relations. Meeting with prominent business leaders including representative from the Istanbul Chamber of Commerce, to explore opportunities for improving trade relations and collaboration between the UK and Turkey.",2024-12-23,2024-12-27,APPG on Turkey,Yunus Emre Institute,False,"10 Maple Street, London W1T 5HA",In kind,"Flights, accommodation and meals",1150,True,https://interests-api.parliament.uk/api/v1/Interests/11674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11648,International visit to Qatar between 05 December 2024 and 09 December 2024,,2025-01-10,2025-01-10,,Visits outside the UK,4511,Dr Rupa Huq,Qatar,Doha,"To participate in the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar's role in seeking to resolve current regional conflicts.",2024-12-05,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation, meal and transportation combined",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11649,International visit to Bangladesh between 02 January 2025 and 09 January 2025,,2025-01-10,2025-01-10,,Visits outside the UK,4511,Dr Rupa Huq,Bangladesh,,"Delegation to meet with national politicians, business leaders and local journalists to see the latest political, cultural and trade developments in the country.",2025-01-02,2025-01-09,,UK Bangladesh Catalysts of Commerce & Industry,False,"UK Bangladesh Catalysts of Commerce & Industry
Unit- S1, The Montefiore Centre, Hanbury Street, London E1 5HZ",In kind,"Travel (£1570.00), hotel (£780.00), local transport (£56.00). (My son travelled with me but I paid for his flight tickets etc, personally)",2406,False,https://interests-api.parliament.uk/api/v1/Interests/11649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11616,International visit to Somalia between 09 December 2024 and 15 December 2024,,2025-01-08,2025-01-08,,Visits outside the UK,4108,Sir Gavin Williamson,Somalia,,To attend the inauguration of the President,2024-12-09,2024-12-15,,Somaliland Foreign Ministry,False,"Sha'ab Area Presidency Road 1 Hargeisa,90501",In kind,"Flights, accommodation, meals and miscellaneous costs",6352.83,True,https://interests-api.parliament.uk/api/v1/Interests/11616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11484,International visit to Kosovo between 14 November 2024 and 16 November 2024,,2025-01-07,2025-01-08,,Visits outside the UK,415,Fabian Hamilton,Kosovo,Pristina,To engage with members of the Government and Parliament of Kosovo and to learn about the challenges facing the country at present and in the future. To assess progress made since independence in 2008.,2024-11-14,2024-11-16,,Kosovo Ministry of Foreign Affairs,False,"Ruga Luan Haradinaj, Shesi Nene Tereza, 10000, Pristina Kosovo.",In kind,"Flights (£289.29), hotel (£131.88)",421.17,False,https://interests-api.parliament.uk/api/v1/Interests/11484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618,International visit to Nepal between 01 December 2024 and 06 December 2024,,2025-01-08,2025-01-08,,Visits outside the UK,4739,Jerome Mayhew,Nepal,,Vvisit to Nepal to see UK Development programmes ‘in-action’ and to meet with Nepalese foreign policy experts.,2024-12-01,2024-12-06,,Coalition for Global Prosperity,False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Visa (£24), travel (flights and cars) (£3142.20), hotel (£499), food and refreshments (£109.58)",3774.78,True,https://interests-api.parliament.uk/api/v1/Interests/11618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11587,International visit to Bahrain between 06 December 2024 and 09 December 2024,,2025-01-06,2025-01-06,,Visits outside the UK,415,Fabian Hamilton,Bahrain,Manama,Attendance at the International Institute of Strategic Studies (IISS) Manama Dialogue 2024,2024-12-06,2024-12-09,,"Shura Council, Kingdom of Bahrain",False,"PO Box 10105, Kingdom of Bahrain",In kind,"Flights, accommodation and meals, £1500.00",1500,True,https://interests-api.parliament.uk/api/v1/Interests/11587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11586,International visit to Qatar between 06 December 2024 and 09 December 2024,,2025-01-05,2025-01-06,,Visits outside the UK,4658,Alex Sobel,Qatar,Doha,"To participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar's role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Ministry of Foreign Affairs,False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food, value",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11592,International visit to United States between 14 December 2024 and 17 December 2024,,2025-01-06,2025-01-06,,Visits outside the UK,5091,Nigel Farage,United States,,Speaking engagement,2024-12-14,2024-12-17,,The New York Young Republicans Club,False,"1375 Broadway Fl 3, New York, NY 10018",In kind,"Two night hotel accommodation (£1007.81), return flights (£2953.79), return airport transfer (£400.15)",4361.75,True,https://interests-api.parliament.uk/api/v1/Interests/11592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11584,International visit to Nepal between 01 December 2024 and 04 December 2024,,2024-12-20,2025-01-03,,Visits outside the UK,4651,Dan Carden,Nepal,,Overseas visit to Nepal to see UK development programmes and meet with Nepalese foreign policy experts.,2024-12-01,2024-12-04,,Coalition for Global Prosperity,False,"1 House Guards Avenue, London SW1A 2HU",In kind,"Flights, hotel and subsistence",1806.44,True,https://interests-api.parliament.uk/api/v1/Interests/11584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11578,International visit to Qatar between 06 December 2024 and 09 December 2024,,2025-01-02,2025-01-02,,Visits outside the UK,4409,Naz Shah,Qatar,Doha,"To participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries as well as Ministers in Qatar on international issues.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,International visit to Qatar between 06 December 2024 and 09 December 2024,,2024-12-31,2024-12-31,,Visits outside the UK,5240,Melanie Ward,Qatar,Doha,"To participate in the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar's role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, transfers, accommodation and meals",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,International visit to Bahrain between 05 December 2024 and 08 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Mr Andrew Mitchell,Bahrain,,Attending the IISS Manama Dialogue,2024-12-05,2024-12-08,,Government of Bahrain,False,"Embassy of The Kingdom of Bahrain, London
30 Belgrave Square, London SW1X 8QB",In kind,"Flights (estimated £3200), hotel (estimated £1050), local transport (estimated £100)",4350,True,https://interests-api.parliament.uk/api/v1/Interests/11554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11555,International visit to Ivory Coast between 08 December 2024 and 10 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Mr Andrew Mitchell,Ivory Coast,Abidjan,General discussions about international development,2024-12-08,2024-12-10,,African Development Bank Group,False,"Avenue Joseph Anoma 01 BP 1387 Abidjan 01, Côte d'Ivoire",In kind,"Flights (£2694), hotel (£182.73) local transport (£100)",2976.73,True,https://interests-api.parliament.uk/api/v1/Interests/11555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11556,International visit to France between 15 December 2024 and 17 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Mr Andrew Mitchell,France,Paris,Taking part in the ELNET E3-Israel Strategic Dialogue Conference,2024-12-15,2024-12-17,,ELNET,False,"Epworth House 25 City Road, London EC1Y 1AA",In kind,"Eurostar train (£537.76) hotel (£1,284) local transport (£100) for myself and my Office Policy Director",1921.76,False,https://interests-api.parliament.uk/api/v1/Interests/11556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11535,International visit to Finland between 26 November 2024 and 29 November 2024,,2024-12-19,2024-12-30,,Visits outside the UK,5302,Noah Law,Finland,,"This visit was undertaken by my Senior Parliamentary Assistant, who participated in a Finnish Embassy sponsored visit for researchers and assistants, to learn about Finnish security and defence policy.",2024-11-26,2024-11-29,,The Finnish Embassy in the United Kingdom,False,"38 Chesham Place, London SW1X 8HW",In kind,"Flights (£416.06), accommodation (£379.93), meals (£165.87), public transport (£21.73)",983.59,True,https://interests-api.parliament.uk/api/v1/Interests/11535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,International visit to Qatar between 05 December 2024 and 15 December 2024,,2024-12-29,2024-12-29,,Visits outside the UK,4805,Alicia Kearns,Qatar,,Attending the Doha Forum 2024 and emergency hospitalisation for 6 days.,2024-12-05,2024-12-15,,"Ministry of Foreign Affairs, Qatar",False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights (£12,500), Hotel (£1,615.65) (Spouse stayed in accommodation post hospital stay), Emergency hospital treatment (£2,126.19) and Prescriptions (£66.72)",16308.56,False,https://interests-api.parliament.uk/api/v1/Interests/11562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,International visit to Bahrain between 05 December 2024 and 09 December 2024,,2024-12-24,2024-12-24,,Visits outside the UK,4066,Priti Patel,Bahrain,Manama,"To attend the annual Manama Dialogue in role as Shadow Foreign Secretary: a forum for policymakers and experts to debate and discuss the Middle East’s foreign policy, defence and security challenges. (A CCHQ political adviser accompanied me on this trip.)",2024-12-05,2024-12-09,,Bahrain Ministry of Foreign Affairs,False,"PO Box 547, Government Road, Manama.",In kind,"Flights (£660.69 for two people)
Hotel (£630 for two people)",2581.38,False,https://interests-api.parliament.uk/api/v1/Interests/11558,Gulf Air,False,"The Mille, 1000 Great West Road, Brentford, Middlesex TW8 9DW",In kind,"Free upgrade to Falcon Gold class seats provided by the airline, in line with their policy of upgrading officials visiting the Kingdom. Equivalent value of £2425.43 per person",4850.86,False,,,,,,,,,,,,,,,,,,,,,,,,,
11546,International visit to Qatar between 06 December 2024 and 09 December 2024,,2024-12-22,2024-12-23,,Visits outside the UK,3924,Yasmin Qureshi,Qatar,,"To participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar's role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food (estimated)",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11549,International visit to Qatar between 06 December 2024 and 09 December 2024,,2024-12-23,2024-12-23,,Visits outside the UK,4870,Florence Eshalomi,Qatar,Doha,"To attend the annual Doha Forum 2024, to participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar’s role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food",5955,True,https://interests-api.parliament.uk/api/v1/Interests/11549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540,International visit to Jamaica between 02 December 2024 and 06 December 2024,,2024-12-20,2024-12-23,,Visits outside the UK,185,Jeremy Corbyn,Jamaica,Kingston,To deliver the keynote speech at the Michael Manley Centennial Conference,2024-12-02,2024-12-06,,"Ruth J. Simmons Center for the Study of Slavery and Justice, Brown University,",False,"94 Waterman Street, Box 1895, Providence RI 02912",In kind,"Flights (£6,005.39) and accommodation (£831.45) total cost for myself and my spouse",6836.84,False,https://interests-api.parliament.uk/api/v1/Interests/11540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
